Enfermedad;Indicador;Year;Pais;Region;Genero;Area;Numeric;Lim_inf;Lim_sup
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2000;Colombia;Región de las Américas;Mujeres;;3;1.3;5.6
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2001;Colombia;Región de las Américas;Total;;3.1;1.8;4.9
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2001;Colombia;Región de las Américas;Hombres;;3.1;1.3;5.9
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2001;Colombia;Región de las Américas;Mujeres;;3.1;1.4;5.7
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2002;Colombia;Región de las Américas;Total;;3.3;1.9;5
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2002;Colombia;Región de las Américas;Hombres;;3.3;1.5;6
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2002;Colombia;Región de las Américas;Mujeres;;3.2;1.5;5.8
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2003;Colombia;Región de las Américas;Total;;3.4;2.1;5.1
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2003;Colombia;Región de las Américas;Hombres;;3.4;1.6;6.1
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2003;Colombia;Región de las Américas;Mujeres;;3.4;1.7;5.9
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2004;Colombia;Región de las Américas;Total;;3.6;2.2;5.3
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2004;Colombia;Región de las Américas;Hombres;;3.6;1.8;6.2
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2004;Colombia;Región de las Américas;Mujeres;;3.5;1.8;6
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2005;Colombia;Región de las Américas;Total;;3.7;2.4;5.4
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2005;Colombia;Región de las Américas;Hombres;;3.8;1.9;6.4
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2005;Colombia;Región de las Américas;Mujeres;;3.7;1.9;6.2
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2006;Colombia;Región de las Américas;Total;;3.9;2.5;5.6
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2006;Colombia;Región de las Américas;Hombres;;3.9;2.1;6.5
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2006;Colombia;Región de las Américas;Mujeres;;3.8;2;6.3
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2007;Colombia;Región de las Américas;Total;;4.1;2.7;5.8
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2007;Colombia;Región de las Américas;Hombres;;4.1;2.2;6.8
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2007;Colombia;Región de las Américas;Mujeres;;4;2.2;6.5
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2008;Colombia;Región de las Américas;Total;;4.3;2.8;6.1
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2008;Colombia;Región de las Américas;Hombres;;4.3;2.3;7
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2008;Colombia;Región de las Américas;Mujeres;;4.2;2.3;6.8
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2009;Colombia;Región de las Américas;Total;;4.4;2.9;6.4
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2009;Colombia;Región de las Américas;Hombres;;4.5;2.4;7.4
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2009;Colombia;Región de las Américas;Mujeres;;4.4;2.4;7.1
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2010;Colombia;Región de las Américas;Total;;4.6;3;6.7
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2010;Colombia;Región de las Américas;Hombres;;4.7;2.5;7.8
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2010;Colombia;Región de las Américas;Mujeres;;4.6;2.4;7.4
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2011;Colombia;Región de las Américas;Total;;4.9;3.1;7
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2011;Colombia;Región de las Américas;Hombres;;5;2.5;8.3
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2011;Colombia;Región de las Américas;Mujeres;;4.8;2.5;7.8
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2012;Colombia;Región de las Américas;Total;;5.1;3.2;7.5
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2012;Colombia;Región de las Américas;Hombres;;5.2;2.6;9
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2012;Colombia;Región de las Américas;Mujeres;;5;2.5;8.3
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2013;Colombia;Región de las Américas;Total;;5.3;3.3;8
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2013;Colombia;Región de las Américas;Hombres;;5.4;2.6;9.6
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2013;Colombia;Región de las Américas;Mujeres;;5.2;2.5;8.9
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2014;Colombia;Región de las Américas;Total;;5.6;3.3;8.6
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2014;Colombia;Región de las Américas;Hombres;;5.7;2.5;10.3
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2014;Colombia;Región de las Américas;Mujeres;;5.5;2.5;9.6
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2015;Colombia;Región de las Américas;Total;;5.8;3.3;9.3
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2015;Colombia;Región de las Américas;Hombres;;6;2.5;11.2
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2015;Colombia;Región de las Américas;Mujeres;;5.7;2.5;10.3
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2016;Colombia;Región de las Américas;Total;;6.1;3.3;10
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2016;Colombia;Región de las Américas;Hombres;;6.3;2.4;12.3
Las enfermedades no transmisibles;Obesidad entre los adolescentes de 10 a 19 años;2016;Colombia;Región de las Américas;Mujeres;;6;2.4;11.1
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2000;Colombia;Región de las Américas;Total;;7.2;5.4;9.3
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2000;Colombia;Región de las Américas;Hombres;;6.7;4.3;9.7
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2000;Colombia;Región de las Américas;Mujeres;;7.6;5.2;10.6
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2001;Colombia;Región de las Américas;Total;;7.3;5.6;9.3
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2001;Colombia;Región de las Américas;Hombres;;6.8;4.5;9.7
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2001;Colombia;Región de las Américas;Mujeres;;7.7;5.3;10.6
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2002;Colombia;Región de las Américas;Total;;7.4;5.7;9.3
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2002;Colombia;Región de las Américas;Hombres;;6.9;4.6;9.8
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2002;Colombia;Región de las Américas;Mujeres;;7.8;5.4;10.6
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2003;Colombia;Región de las Américas;Total;;7.5;5.8;9.4
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2003;Colombia;Región de las Américas;Hombres;;7;4.8;9.9
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2003;Colombia;Región de las Américas;Mujeres;;7.9;5.6;10.6
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2004;Colombia;Región de las Américas;Total;;7.6;5.9;9.5
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2004;Colombia;Región de las Américas;Hombres;;7.1;4.9;9.9
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2004;Colombia;Región de las Américas;Mujeres;;7.9;5.6;10.7
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2005;Colombia;Región de las Américas;Total;;7.7;6;9.6
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2005;Colombia;Región de las Américas;Hombres;;7.3;5;10
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2005;Colombia;Región de las Américas;Mujeres;;8;5.7;10.8
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2006;Colombia;Región de las Américas;Total;;7.7;6.1;9.7
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2006;Colombia;Región de las Américas;Hombres;;7.4;5.1;10.2
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2006;Colombia;Región de las Américas;Mujeres;;8.1;5.7;10.9
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2007;Colombia;Región de las Américas;Total;;7.8;6.1;9.8
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2007;Colombia;Región de las Américas;Hombres;;7.5;5.1;10.4
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2007;Colombia;Región de las Américas;Mujeres;;8.1;5.8;11.1
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2008;Colombia;Región de las Américas;Total;;7.9;6.1;10.1
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2008;Colombia;Región de las Américas;Hombres;;7.6;5.1;10.6
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2008;Colombia;Región de las Américas;Mujeres;;8.2;5.7;11.3
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2009;Colombia;Región de las Américas;Total;;8;6.1;10.3
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2009;Colombia;Región de las Américas;Hombres;;7.7;5.1;11
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2009;Colombia;Región de las Américas;Mujeres;;8.3;5.6;11.6
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2010;Colombia;Región de las Américas;Total;;8.1;6;10.6
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2010;Colombia;Región de las Américas;Hombres;;7.8;5;11.3
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2010;Colombia;Región de las Américas;Mujeres;;8.4;5.5;11.9
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2011;Colombia;Región de las Américas;Total;;8.2;5.9;10.9
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2011;Colombia;Región de las Américas;Hombres;;7.9;4.9;11.8
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2011;Colombia;Región de las Américas;Mujeres;;8.4;5.3;12.3
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2012;Colombia;Región de las Américas;Total;;8.3;5.8;11.4
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2012;Colombia;Región de las Américas;Hombres;;8.1;4.7;12.4
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2012;Colombia;Región de las Américas;Mujeres;;8.5;5.1;12.8
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2013;Colombia;Región de las Américas;Total;;8.4;5.7;11.9
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2013;Colombia;Región de las Américas;Hombres;;8.2;4.6;13
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2013;Colombia;Región de las Américas;Mujeres;;8.6;4.9;13.4
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2014;Colombia;Región de las Américas;Total;;8.5;5.5;12.4
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2014;Colombia;Región de las Américas;Hombres;;8.3;4.3;13.8
Las enfermedades no transmisibles;Hiperglucemia en ayunas entre los adultos de 18 años o más;2014;Colombia;Región de las Américas;Mujeres;;8.7;4.6;14.1
Las enfermedades no transmisibles;Nivel promedio de colesterol total entre los adultos de 18 años o más;2000;Colombia;Región de las Américas;Total;;4.9;4.7;5.1
Las enfermedades no transmisibles;Nivel promedio de colesterol total entre los adultos de 18 años o más;2000;Colombia;Región de las Américas;Hombres;;4.9;4.6;5.1
Las enfermedades no transmisibles;Nivel promedio de colesterol total entre los adultos de 18 años o más;2000;Colombia;Región de las Américas;Mujeres;;5;4.7;5.2
